"","@ in URLs","Attachments","Css","Encoding","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"994","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"995","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"996","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"997","False","0","0","7bit","0","False","True","False","False","False","0","True","6"
"998","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"999","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1000","False","0","2","7bit","0","False","True","False","False","True","0","True","4"
"1001","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1002","False","0","0","7bit","0","False","True","False","False","False","0","True","7"
"1003","False","0","0","7bit","0","False","True","False","False","True","0","True","4"
"1004","False","0","0","7bit","0","False","True","False","False","False","0","True","20"
"1005","False","0","0","7bit","0","False","True","False","False","True","0","True","4"
"1006","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1007","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1008","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1009","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1010","False","0","0","8bit","0","False","True","False","False","False","0","True","1"
"1011","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1012","False","0","0","none","0","False","True","False","True","False","0","True","4"
"1013","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1014","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1015","False","0","0","7bit","0","False","True","False","False","False","0","True","40"
"1016","False","0","0","7bit","0","False","True","False","False","False","0","True","40"
"1017","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1018","False","0","0","none","0","False","True","False","False","False","0","True","13"
"1019","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1020","False","0","0","8bit","0","False","True","False","False","False","0","True","8"
"1021","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1022","False","0","0","7bit","0","False","True","False","False","False","0","True","9"
"1023","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1024","False","0","0","7bit","0","False","True","False","False","False","0","True","8"
"1025","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1026","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1027","False","0","0","8bit","0","False","True","False","False","False","0","True","8"
"1028","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1029","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1030","False","0","0","8bit","0","False","True","False","False","False","0","True","8"
"1031","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1032","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1033","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1034","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1035","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1036","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1037","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1038","False","0","0","8bit","0","False","False","False","False","False","0","True","0"
"1039","False","0","0","none","0","False","True","False","False","True","0","True","10"
"1040","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1041","False","0","0","none","0","False","True","False","False","True","0","True","10"
"1042","False","0","0","none","0","False","True","False","False","False","0","True","7"
"1043","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1044","False","0","0","8bit","0","False","True","False","False","False","0","True","2"
"1045","False","0","0","7bit","0","False","True","False","False","False","0","True","8"
"1046","False","0","0","7bit","0","False","True","False","False","False","0","True","2"
"1047","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1048","False","0","0","7bit","0","False","False","False","False","False","0","True","2"
"1049","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1050","False","0","0","none","0","False","True","False","False","True","0","True","7"
"1051","False","0","0","7bit","0","False","True","False","False","False","0","True","3"
"1052","False","0","0","7bit","0","False","True","False","False","False","0","True","40"
"1053","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1054","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1055","False","0","0","7bit","0","False","True","False","False","False","0","True","4"
"1056","False","0","0","none","0","False","True","False","False","True","0","True","3"
"1057","False","0","0","quoted-printable","0","False","False","False","False","False","0","True","0"
"1058","False","0","0","none","0","False","True","False","False","False","0","True","3"
"1059","False","0","0","none","0","False","True","False","False","False","0","True","8"
"1060","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
"1061","False","0","0","7bit","0","False","True","False","False","False","0","True","5"
"1062","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1063","False","0","0","7bit","0","False","True","False","False","True","0","True","1"
"1064","False","0","0","7bit","0","False","False","False","False","False","0","True","0"
"1065","False","0","0","7bit","0","False","True","False","False","False","0","True","1"
